CLASS,SUBCLASS,SUBSUBCLASS,TEXT_NAME,TEXT_TYPE,PERIOD,DIALECT,EFFECT,FOCALIZED,WEIGHT_BEFORE,WEIGHT_AFTER,DISRUPTION
mc,mc1,declarative,euskal_ipuinak,transition_to_literary_language,19th,navarrese-lapurdian,4_very_strong,negation,3_light,0_light,no
sc,sc1,complement,euskal_ipuinak,transition_to_literary_language,19th,navarrese-lapurdian,4_very_strong,none,13_heavy,7_medium,yes
sc,sc1,complement,doctrina_christiana_ii,very_close_to_literary_language,17th,navarrese-lapurdian,3_strong,none,11_heavy,0_light,yes
sc,sc1,complement,lizarraga_elkanokoa’s_couplets,transition_to_literary_language,19th,high_navarrese,3_strong,none,10_medium,0_light,yes
mc,mc1,declarative,euskal_ipuinak,transition_to_literary_language,19th,navarrese-lapurdian,4_very_strong,np,5_light,0_light,no
sc,sc1,causal,aimée_de_montreal,close_to_oral_language,16th,navarrese-lapurdian,2_regular,none,8_medium,0_light,yes
mc,mc1,declarative,txirrita_bizitza_eta_bertsoak_bertso-paperetako_bertsoak,transition_to_literary_language,20th,central_basque,3_strong,negation,5_light,6_medium,yes
sc,sc1,conditional,txirrita_bizitza_eta_bertsoak_bertso-paperetako_bertsoak,transition_to_literary_language,20th,central_basque,3_strong,none,9_medium,0_light,yes
mc,mc1,declarative,j._christoren_evangelio_saindua_jondoni_jauniren_arauera,close_to_literary_language,18th,navarrese-lapurdian,3_strong,np,13_heavy,0_light,no
mc,mc1,declarative,zubererazko_istorioak_ipuinak,transition_to_literary_language,20th,eastern_basque,4_very_strong,np,10_medium,8_medium,yes
mc,mc1,declarative,linguae_vasconum_primitiae,close_to_literary_language,16th,navarrese-lapurdian,3_strong,np,5_light,0_light,no
mc,mc1,declarative,lizarraga_elkanokoa’s_couplets,transition_to_literary_language,19th,high_navarrese,3_strong,negation,3_light,6_medium,no
sc,sc2,concessive,santa_genovevaren_vicitza,close_to_literary_language,19th,central_basque,4_very_strong,none,5_light,4_light,no
sc,sc1,causal,doctrina_christiana,close_to_literary_language,18th,central_basque,3_strong,none,23_heavy,12_heavy,no
sc,sc2,complement,doctrina_christiana_i,very_close_to_literary_language,17th,navarrese-lapurdian,3_strong,none,12_heavy,5_light,no
mc,mc1,declarative,kaniko_eta_belxitina,transition_to_literary_language,19th,eastern_basque,4_very_strong,negation,5_light,22_heavy,yes
sc,sc2,purpose,doctrina_christiana_ii,very_close_to_literary_language,17th,navarrese-lapurdian,3_strong,none,4_light,3_light,no
mc,mc1,interrogative,euskalerriko_ipuñak,transition_to_literary_language,20th,western_basque,4_very_strong,negation,3_light,0_light,no
mc,mc1,interrogative,testamen_çaharreco,close_to_literary_language,18th,navarrese-lapurdian,4_very_strong,np,5_light,9_medium,no
mc,mc1,declarative,euskal_ipuinak,transition_to_literary_language,19th,navarrese-lapurdian,4_very_strong,np,6_medium,0_light,no
sc,sc2,relative,euscal-errijetaco_olgueeta,close_to_literary_language,19th,western_basque,4_very_strong,none,10_medium,5_light,no
sc,sc1,complement,guero_i-xv,very_close_to_literary_language,17th,navarrese-lapurdian,3_strong,none,5_light,2_light,no
mc,mc2,declarative,santa_genovevaren_vicitza,close_to_literary_language,19th,central_basque,4_very_strong,np,5_light,3_light,no
sc,sc2,conditional,oihenart’s_atsotitzak,balanced,17th,eastern_basque,1_weak,none,0_light,10_medium,no
sc,sc2,relative,testamen_çaharreco,close_to_literary_language,18th,navarrese-lapurdian,4_very_strong,none,13_heavy,4_light,no
sc,sc1,complement,jesu_cristoren_evangelioa,close_to_literary_language,19th,central_basque,4_very_strong,none,7_medium,11_heavy,yes
mc,mc1,declarative,bide-barrijak,very_close_to_literary_language,20th,western_basque,4_very_strong,np,7_medium,0_light,no
sc,sc1,causal,eskuizkribua_a,transition_to_literary_language,17th,western_basque,3_strong,none,2_light,8_medium,no
mc,mc1,declarative,le_dauphin_letters,close_to_oral_language,18th,navarrese-lapurdian,2_regular,negation,7_medium,29_heavy,no
mc,mc1,declarative,euskalerriko_ipuñak,transition_to_literary_language,20th,western_basque,4_very_strong,np,6_medium,0_light,no
sc,sc1,concessive,catichima_edo_fediaren,close_to_literary_language,18th,eastern_basque,3_strong,none,4_light,6_medium,no
mc,mc1,declarative,peru_abarca,transition_to_literary_language,19th,western_basque,4_very_strong,np,4_light,2_light,no
sc,sc1,causal,othoitce_eta_cantica_espiritualac,transition_to_literary_language,19th,eastern_basque,2_regular,none,7_medium,0_light,yes
mc,mc1,declarative,j._christoren_evangelio_saindua_jondoni_jauniren_arauera,close_to_literary_language,18th,navarrese-lapurdian,3_strong,negation,4_light,0_light,no
sc,sc2,purpose,j._christoren_evangelio_saindua_jondoni_jauniren_arauera,close_to_literary_language,18th,navarrese-lapurdian,3_strong,none,0_light,4_light,no
mc,mc1,imperative,catechismea,very_close_to_literary_language,16th,navarrese-lapurdian,3_strong,negation,4_light,0_light,yes
mc,mc1,declarative,euscal-errijetaco_olgueeta,close_to_literary_language,19th,western_basque,4_very_strong,negation,9_medium,5_light,yes
sc,sc2,relative,linguae_vasconum_primitiae,close_to_literary_language,16th,navarrese-lapurdian,3_strong,none,2_light,4_light,no
mc,mc2,declarative,santa_genovevaren_vicitza,close_to_literary_language,19th,central_basque,4_very_strong,np,13_heavy,5_light,no
sc,sc1,causal,etxeberri_ziburukoa’s_noelac,very_close_to_literary_language,17th,navarrese-lapurdian,3_strong,none,10_medium,0_light,yes
mc,mc1,declarative,txirrita_bizitza_eta_bertsoak_bertso-paperetako_bertsoak,transition_to_literary_language,20th,central_basque,3_strong,np,5_light,6_medium,no
mc,mc1,declarative,j._christoren_evangelio_saindua_jondoni_jauniren_arauera,close_to_literary_language,18th,navarrese-lapurdian,3_strong,np,5_light,0_light,yes
sc,sc2,complement,santa_genovevaren_vicitza,close_to_literary_language,19th,central_basque,4_very_strong,none,13_heavy,4_light,no
mc,mc1,declarative,peru_abarca,transition_to_literary_language,19th,western_basque,4_very_strong,np,12_heavy,0_light,yes
sc,sc2,complement,christau_doctriñ_berri-ecarlea,close_to_literary_language,18th,central_basque,4_very_strong,none,2_light,5_light,no
mc,mc1,declarative,euskal_ipuinak,transition_to_literary_language,19th,navarrese-lapurdian,4_very_strong,np,5_light,3_light,no
sc,sc1,complement,euskal_ipuinak,transition_to_literary_language,19th,navarrese-lapurdian,4_very_strong,none,5_light,0_light,no
mc,mc2,declarative,santa_genovevaren_vicitza,close_to_literary_language,19th,central_basque,4_very_strong,np,7_medium,3_light,no
sc,sc2,causal,euskalerriko_ipuñak,transition_to_literary_language,20th,western_basque,4_very_strong,none,9_medium,5_light,no
sc,sc1,causal,j._christoren_evangelio_saindua_jondoni_jauniren_arauera,close_to_literary_language,18th,navarrese-lapurdian,3_strong,none,6_medium,0_light,yes
sc,sc1,complement,euskal_ipuinak,transition_to_literary_language,19th,navarrese-lapurdian,4_very_strong,none,13_heavy,0_light,yes
sc,sc1,complement,catechismea,very_close_to_literary_language,16th,navarrese-lapurdian,3_strong,none,12_heavy,0_light,yes
sc,sc1,complement,umientzako_ipuyak,transition_to_literary_language,20th,central_basque,4_very_strong,none,5_light,16_heavy,no
sc,sc2,relative,guero_i-xv,very_close_to_literary_language,17th,navarrese-lapurdian,3_strong,none,0_light,6_medium,yes
mc,mc1,declarative,txirrita_bizitza_eta_bertsoak_bertso-paperetako_bertsoak,transition_to_literary_language,20th,central_basque,3_strong,np,15_heavy,0_light,no
mc,mc1,declarative,g._d’etxart-m._ros,close_to_oral_language,17th,eastern_basque,2_regular,np,10_medium,32_heavy,yes
mc,mc1,declarative,jesu_cristoren_evangelioa,close_to_literary_language,19th,central_basque,4_very_strong,negation,4_light,19_heavy,no
sc,sc2,purpose,linguae_vasconum_primitiae,close_to_literary_language,16th,navarrese-lapurdian,3_strong,none,4_light,3_light,no
sc,sc2,purpose,txirrita_bizitza_eta_bertsoak_bertso-paperetako_bertsoak,transition_to_literary_language,20th,central_basque,3_strong,none,5_light,3_light,no
sc,sc1,causal,guero_i-xv,very_close_to_literary_language,17th,navarrese-lapurdian,3_strong,none,23_heavy,0_light,yes
mc,mc1,declarative,testamen_çaharreco,close_to_literary_language,18th,navarrese-lapurdian,4_very_strong,np,10_medium,0_light,yes
mc,mc1,declarative,etxeberri_ziburukoa’s_noelac,very_close_to_literary_language,17th,navarrese-lapurdian,3_strong,np,7_medium,7_medium,no
sc,sc1,complement,peru_abarca,transition_to_literary_language,19th,western_basque,4_very_strong,none,12_heavy,13_heavy,yes
sc,sc1,purpose,euskal_ipuinak,transition_to_literary_language,19th,navarrese-lapurdian,4_very_strong,none,8_medium,0_light,yes
sc,sc1,conditional,euskal_ipuinak,transition_to_literary_language,19th,navarrese-lapurdian,4_very_strong,none,5_light,0_light,no
mc,mc2,declarative,eusqueraren_berri_onac,transition_to_literary_language,18th,central_basque,4_very_strong,np,9_medium,2_light,no
mc,mc1,declarative,euskal_ipuinak,transition_to_literary_language,19th,navarrese-lapurdian,4_very_strong,np,8_medium,0_light,yes
mc,mc1,imperative,santa_genovevaren_vicitza,close_to_literary_language,19th,central_basque,4_very_strong,np,25_heavy,25_heavy,no
mc,mc1,declarative,lizarraga_elkanokoa’s_couplets,transition_to_literary_language,19th,high_navarrese,3_strong,negation,6_medium,4_light,yes
mc,mc1,declarative,euskalerriko_ipuñak,transition_to_literary_language,20th,western_basque,4_very_strong,np,21_heavy,0_light,no
mc,mc1,declarative,catechismea,very_close_to_literary_language,16th,navarrese-lapurdian,3_strong,np,5_light,11_heavy,no
mc,mc1,imperative,oihenart’s_atsotitzak,balanced,17th,eastern_basque,1_weak,np,17_heavy,7_medium,no
sc,sc1,complement,mariano_mendigatxa,close_to_oral_language,20th,eastern_basque,3_strong,none,5_light,11_heavy,no
mc,mc1,interrogative,lizarraga_elkanokoa’s_couplets,transition_to_literary_language,19th,high_navarrese,3_strong,np,16_heavy,0_light,no
mc,mc1,declarative,testamen_çaharreco,close_to_literary_language,18th,navarrese-lapurdian,4_very_strong,np,12_heavy,20_heavy,yes
mc,mc1,declarative,euskal_ipuinak,transition_to_literary_language,19th,navarrese-lapurdian,4_very_strong,negation,3_light,14_heavy,no
mc,mc1,declarative,j._christoren_evangelio_saindua_jondoni_jauniren_arauera,close_to_literary_language,18th,navarrese-lapurdian,3_strong,np,8_medium,2_light,no
sc,sc2,conditional,peru_abarca,transition_to_literary_language,19th,western_basque,4_very_strong,none,2_light,3_light,no
mc,mc1,declarative,etxeberri_ziburukoa’s_noelac,very_close_to_literary_language,17th,navarrese-lapurdian,3_strong,np,11_heavy,0_light,yes
mc,mc1,declarative,poxpolin,very_close_to_oral_language,20th,central_basque,2_regular,np,15_heavy,0_light,yes
sc,sc2,purpose,kaniko_eta_belxitina,transition_to_literary_language,19th,eastern_basque,4_very_strong,none,3_light,3_light,no
sc,sc1,conditional,testamen_çaharreco,close_to_literary_language,18th,navarrese-lapurdian,4_very_strong,none,5_light,5_light,no
mc,mc1,declarative,guero_i-xv,very_close_to_literary_language,17th,navarrese-lapurdian,3_strong,negation,5_light,23_heavy,no
mc,mc1,declarative,uscal-herrico_gaseta,very_close_to_oral_language,19th,eastern_basque,1_weak,np,23_heavy,3_light,no
sc,sc1,conditional,euskal_ipuinak,transition_to_literary_language,19th,navarrese-lapurdian,4_very_strong,none,5_light,19_heavy,no
mc,mc1,declarative,santa_genovevaren_vicitza,close_to_literary_language,19th,central_basque,4_very_strong,np,8_medium,13_heavy,no
sc,sc2,relative,euskal_ipuinak,transition_to_literary_language,19th,navarrese-lapurdian,4_very_strong,none,0_light,2_light,no
sc,sc1,complement,etxeberri_ziburukoa’s_noelac,very_close_to_literary_language,17th,navarrese-lapurdian,3_strong,none,6_medium,7_medium,no
sc,sc1,complement,testamen_çaharreco,close_to_literary_language,18th,navarrese-lapurdian,4_very_strong,none,13_heavy,0_light,yes
mc,mc1,declarative,testamen_çaharreco,close_to_literary_language,18th,navarrese-lapurdian,4_very_strong,np,19_heavy,19_heavy,no
sc,sc1,relative,testamen_çaharreco,close_to_literary_language,18th,navarrese-lapurdian,4_very_strong,none,6_medium,0_light,yes
mc,mc1,imperative,testamen_çaharreco,close_to_literary_language,18th,navarrese-lapurdian,4_very_strong,negation,6_medium,0_light,yes
sc,sc2,relative,euscal-errijetaco_olgueeta,close_to_literary_language,19th,western_basque,4_very_strong,none,8_medium,5_light,no
sc,sc1,complement,euskal_ipuinak,transition_to_literary_language,19th,navarrese-lapurdian,4_very_strong,none,11_heavy,0_light,yes
mc,mc1,declarative,euskal_ipuinak,transition_to_literary_language,19th,navarrese-lapurdian,4_very_strong,negation,4_light,3_light,yes
sc,sc1,complement,euscal-errijetaco_olgueeta,close_to_literary_language,19th,western_basque,4_very_strong,none,13_heavy,0_light,yes
sc,sc2,conditional,guero_i-xv,very_close_to_literary_language,17th,navarrese-lapurdian,3_strong,none,0_light,3_light,no
sc,sc1,conditional,jesu_cristoren_evangelioa,close_to_literary_language,19th,central_basque,4_very_strong,none,5_light,4_light,no
mc,mc1,declarative,lizarraga_elkanokoa’s_couplets,transition_to_literary_language,19th,high_navarrese,3_strong,negation,3_light,19_heavy,no
mc,mc1,declarative,christau_doctriñ_berri-ecarlea,close_to_literary_language,18th,central_basque,4_very_strong,negation,3_light,5_light,no
sc,sc2,relative,santa_genovevaren_vicitza,close_to_literary_language,19th,central_basque,4_very_strong,none,5_light,4_light,no
sc,sc2,conditional,euscal-errijetaco_olgueeta,close_to_literary_language,19th,western_basque,4_very_strong,none,5_light,3_light,no
mc,mc1,declarative,bide-barrijak,very_close_to_literary_language,20th,western_basque,4_very_strong,np,5_light,0_light,no
mc,mc1,interrogative,euscaldunen_eliz-cantac,transition_to_literary_language,20th,central_basque,3_strong,negation,2_light,6_medium,no
sc,sc2,complement,guero_i-xv,very_close_to_literary_language,17th,navarrese-lapurdian,3_strong,none,20_heavy,3_light,no
sc,sc1,complement,doctrina_christiana_ii,very_close_to_literary_language,17th,navarrese-lapurdian,3_strong,none,5_light,9_medium,no
sc,sc1,causal,kaniko_eta_belxitina,transition_to_literary_language,19th,eastern_basque,4_very_strong,none,11_heavy,0_light,yes
mc,mc1,imperative,catechismea,very_close_to_literary_language,16th,navarrese-lapurdian,3_strong,negation,9_medium,6_medium,yes
mc,mc1,declarative,euskal_ipuinak,transition_to_literary_language,19th,navarrese-lapurdian,4_very_strong,negation,9_medium,1_light,yes
sc,sc2,manner,euskalerriko_ipuñak,transition_to_literary_language,20th,western_basque,4_very_strong,none,8_medium,0_light,no
sc,sc1,complement,euskalerriko_ipuñak,transition_to_literary_language,20th,western_basque,4_very_strong,none,17_heavy,0_light,no
mc,mc1,imperative,santa_genovevaren_vicitza,close_to_literary_language,19th,central_basque,4_very_strong,negation,12_heavy,9_medium,yes
mc,mc1,declarative,testamen_çaharreco,close_to_literary_language,18th,navarrese-lapurdian,4_very_strong,np,11_heavy,0_light,yes
sc,sc2,conditional,peru_abarca,transition_to_literary_language,19th,western_basque,4_very_strong,none,33_heavy,3_light,no
mc,mc1,declarative,kaniko_eta_belxitina,transition_to_literary_language,19th,eastern_basque,4_very_strong,negation,4_light,9_medium,yes
mc,mc1,declarative,le_dauphin_letters,close_to_oral_language,18th,navarrese-lapurdian,2_regular,np,6_medium,14_heavy,no
sc,sc1,conditional,testamen_çaharreco,close_to_literary_language,18th,navarrese-lapurdian,4_very_strong,none,5_light,8_medium,no
mc,mc1,declarative,testamen_çaharreco,close_to_literary_language,18th,navarrese-lapurdian,4_very_strong,negation,5_light,0_light,yes
mc,mc1,declarative,j._christoren_evangelio_saindua_jondoni_jauniren_arauera,close_to_literary_language,18th,navarrese-lapurdian,3_strong,np,4_light,8_medium,no
mc,mc1,declarative,testamen_çaharreco,close_to_literary_language,18th,navarrese-lapurdian,4_very_strong,np,14_heavy,0_light,no
mc,mc1,declarative,euskalerriko_ipuñak,transition_to_literary_language,20th,western_basque,4_very_strong,np,14_heavy,0_light,no
mc,mc2,declarative,etxeberri_ziburukoa’s_noelac,very_close_to_literary_language,17th,navarrese-lapurdian,3_strong,np,2_light,9_medium,no
mc,mc2,declarative,oihenart’s_atsotitzak,balanced,17th,eastern_basque,1_weak,negation,0_light,7_medium,no
mc,mc1,declarative,j._christoren_evangelio_saindua_jondoni_jauniren_arauera,close_to_literary_language,18th,navarrese-lapurdian,3_strong,np,32_heavy,5_light,no
mc,mc1,declarative,peru_abarca,transition_to_literary_language,19th,western_basque,4_very_strong,negation,6_medium,6_medium,yes
mc,mc1,declarative,lizarraga_elkanokoa’s_couplets,transition_to_literary_language,19th,high_navarrese,3_strong,np,11_heavy,3_light,no
sc,sc2,purpose,euskalerriko_ipuñak,transition_to_literary_language,20th,western_basque,4_very_strong,none,9_medium,3_light,no
mc,mc1,declarative,peru_abarca,transition_to_literary_language,19th,western_basque,4_very_strong,negation,3_light,10_medium,no
sc,sc1,causal,jaun_dauphin_cenaren,very_close_to_oral_language,18th,navarrese-lapurdian,1_weak,none,9_medium,0_light,yes
mc,mc1,declarative,oihenart’s_atsotitzak,balanced,17th,eastern_basque,1_weak,np,5_light,11_heavy,no
sc,sc1,complement,testamen_çaharreco,close_to_literary_language,18th,navarrese-lapurdian,4_very_strong,none,5_light,8_medium,no
